Station Name: KNOCK AIRPORT
Station Height: 201 M 
Latitude:53.906  ,Longitude: -8.817


date:  -  Date and Time (utc)
ind:   -  irainfall   Rainfall indicator
rain:  -  Precipitation Amount (mm)  
ind:   -  ittt Dry bulb indicator
temp:  -  Air Temperature (C)
ind:   -  iwb Wet bulb indicator
wetb:  -  Wet Bulb Temperature (C)
dewpt: -  Dew Point Temperature (C)             
rhum:  -  Relative Humidity (%)
vappr: -  Vapour Pressure (hPa) 
msl:   -  Mean Sea Level Pressure (hPa)
ind:   -  itabspeed wind Speed indicator
wdsp:  -  Mean Wind Speed (knot)
ind:   -  itabdir  wind dir indicator
wddir: -  Predominant Wind Direction (degree)
ww:    -  Synop code for Present Weather
w:     -  Synop code for Past Weather
sun:   -  Sunshine duration (hours)
vis:   -  Visibility (m)
clht:  -  Cloud height (100's of ft) - 999 if none 
clamt: -  Cloud amount


Code  irainfall                    ittt              iwb                    itabspeed / itabdir
----  -------------------------    --------------    ---------------------  -------------------------
0     satisfactory                 positive          positive               -
1     deposition                   negative          negative               10 min
2     trace / sum of traces        est. positive     est. positive          60 min
3     trace / sum of traces (dep.) est. negative     est. negative          10 min + defective
4     estimated precipitation      not available     not available          60 min + defective
5     estimated deposition         -                 frozen negative        10 min + partially defective
6     estimated precip. trace      -                 frozen positive        60 min + partially defective
7     estimated deposition trace   -                 est. frozen negative   not available
8     not available                -                 est. frozen positive   -
111   investigation required       investigation required                   investigation required

date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
09-jan-2024 06:00,111,0.0,111,0.9,111,-0.1,-1.9,5.3,81,1035.0,111,8,111,80, , ,0.0, ,0,8
09-jan-2024 07:00,111,0.0,111,1.0,111,0.0,-1.9,5.3,81,1034.9,111,9,111,80,2,11,0.0,30000,44,7
09-jan-2024 08:00,111,0.0,111,1.2,111,0.0,-2.3,5.1,77,1035.3,111,9,111,70,2,11,0.0,30000,40,7
09-jan-2024 09:00,111,0.0,111,1.1,111,0.0,-2.1,5.2,79,1035.5,111,8,111,70,2,11,0.0,40000,41,7
09-jan-2024 10:00,111,0.0,111,1.3,111,0.1,-2.2,5.2,77,1035.8,111,11,111,70,2,11,0.0,40000,37,7
09-jan-2024 11:00,111,0.0,111,1.3,111,0.1,-2.2,5.2,77,1035.8,111,12,111,80,2,11,0.0,50000,999,4
09-jan-2024 12:00,111,0.0,111,2.1,111,0.8,-1.6,5.4,76,1035.2,111,13,111,80,2,11,0.0,45000,999,1
09-jan-2024 13:00,111,0.0,111,2.5,111,1.1,-1.4,5.5,75,1035.1,111,11,111,80,2,11,0.0,45000,999,1
09-jan-2024 14:00,111,0.0,111,3.0,111,1.6,-0.9,5.7,76,1034.6,111,11,111,90,2,11,0.0,45000,999,3
09-jan-2024 15:00,111,0.0,111,2.6,111,1.3,-1.0,5.7,77,1034.8,111,9,111,90,2,11,0.0,50000,999,3
09-jan-2024 16:00,111,0.0,111,1.9,111,0.9,-0.9,5.7,82,1035.0,111,10,111,100,2,11,0.0,50000,999,2
09-jan-2024 17:00,111,0.0,111,0.9,111,0.1,-1.3,5.5,85,1035.3,111,9,111,100, , ,0.0, ,0,8
09-jan-2024 18:00,111,0.0,111,0.7,111,-0.1,-1.7,5.4,84,1036.0,111,9,111,80, , ,0.0, ,0,8
09-jan-2024 19:00,111,0.0,111,0.3,111,-0.6,-2.3,5.1,82,1036.2,111,9,111,80, , ,0.0, ,0,8
09-jan-2024 20:00,111,0.0,111,0.1,111,-0.8,-2.6,5.0,82,1036.4,111,8,111,80, , ,0.0, ,0,8
09-jan-2024 21:00,111,0.0,111,-0.1,111,-0.9,-2.5,5.1,84,1036.3,111,9,111,80, , ,0.0, ,0,8
09-jan-2024 22:00,111,0.0,111,0.4,111,-0.4,-2.1,5.3,84,1035.9,111,11,111,90, , ,0.0, ,0,8
09-jan-2024 23:00,111,0.0,111,0.0,111,-0.6,-1.8,5.4,88,1036.2,111,11,111,90, , ,0.0, ,0,8
10-jan-2024 00:00,111,0.0,111,-0.2,111,-0.8,-1.9,5.3,88,1036.2,111,10,111,80, , ,0.0, ,0,8
10-jan-2024 01:00,111,0.0,111,0.0,111,-0.6,-1.7,5.4,88,1036.1,111,12,111,90, , ,0.0, ,0,8
10-jan-2024 02:00,111,0.0,111,-0.3,111,-0.8,-1.9,5.4,90,1036.2,111,10,111,70, , ,0.0, ,0,8
10-jan-2024 03:00,111,0.0,111,-0.1,111,-0.7,-1.9,5.3,88,1036.3,111,9,111,70, , ,0.0, ,0,8
10-jan-2024 04:00,111,0.0,111,-0.3,111,-0.9,-2.1,5.2,88,1036.3,111,9,111,70, , ,0.0, ,0,8
10-jan-2024 05:00,111,0.0,111,-1.5,111,-1.9,-2.7,5.0,91,1036.4,111,6,111,40, , ,0.0, ,0,8
10-jan-2024 06:00,111,0.0,111,-1.3,111,-1.6,-2.3,5.2,94,1036.3,111,6,111,70, , ,0.0, ,0,8
10-jan-2024 07:00,111,0.0,111,-1.0,111,-1.3,-1.9,5.3,94,1036.5,111,8,111,80,2,11,0.0,30000,999,0
10-jan-2024 08:00,111,0.0,111,-0.4,111,-0.9,-1.9,5.3,90,1036.4,111,9,111,80,2,11,0.0,30000,999,1
10-jan-2024 09:00,111,0.0,111,-0.1,111,-0.6,-1.6,5.4,90,1037.0,111,10,111,80,2,11,0.0,60000,999,1
10-jan-2024 10:00,111,0.0,111,0.3,111,-0.3,-1.4,5.5,88,1037.3,111,8,111,70,2,11,0.0,60000,999,1
10-jan-2024 11:00,111,0.0,111,1.1,111,0.5,-0.6,5.9,89,1037.3,111,8,111,70,2,11,0.0,60000,999,1
10-jan-2024 12:00,111,0.0,111,1.8,111,1.1,-0.1,6.1,87,1037.1,111,9,111,60,2,11,0.0,60000,999,1
10-jan-2024 13:00,111,0.0,111,2.6,111,1.8,0.5,6.3,86,1036.6,111,8,111,70,2,11,0.0,60000,999,1
10-jan-2024 14:00,111,0.0,111,3.3,111,2.5,1.2,6.7,86,1036.7,111,8,111,60,2,11,0.0,60000,999,2
10-jan-2024 15:00,111,0.0,111,3.3,111,2.4,0.9,6.5,85,1036.8,111,9,111,60,2,11,0.0,60000,18,6
10-jan-2024 16:00,111,0.0,111,2.5,111,1.9,0.9,6.5,89,1037.2,111,6,111,40,2,11,0.0,60000,24,6
10-jan-2024 17:00,111,0.0,111,1.9,111,1.2,0.0,6.1,87,1037.4,111,6,111,40,2,11,0.0,60000,26,7
10-jan-2024 18:00,111,0.0,111,2.2,111,1.3,-0.3,6.0,84,1037.7,111,6,111,40,2,11,0.0,20000,25,7
10-jan-2024 19:00,111,0.0,111,1.6,111,1.0,-0.1,6.1,89,1038.1,111,5,111,20, , ,0.0, ,0,8
10-jan-2024 20:00,111,0.0,111,2.3,111,1.5,0.3,6.2,86,1038.7,111,6,111,20, , ,0.0, ,0,8
10-jan-2024 21:00,111,0.0,111,2.3,111,1.7,0.7,6.4,89,1039.1,111,6,111,20, , ,0.0, ,0,8
10-jan-2024 22:00,111,0.0,111,2.2,111,1.6,0.6,6.4,89,1039.2,111,6,111,20, , ,0.0, ,0,8
10-jan-2024 23:00,111,0.0,111,2.6,111,1.8,0.5,6.3,86,1039.3,111,6,111,20, , ,0.0, ,0,8
11-jan-2024 00:00,111,0.0,111,2.7,111,1.9,0.6,6.4,86,1039.3,111,6,111,40, , ,0.0, ,0,8
11-jan-2024 01:00,111,0.0,111,2.6,111,2.0,1.0,6.6,89,1039.4,111,7,111,50, , ,0.0, ,0,8
11-jan-2024 02:00,111,0.0,111,2.7,111,2.1,1.2,6.6,89,1039.6,111,4,111,40, , ,0.0, ,0,8
11-jan-2024 03:00,111,0.0,111,2.9,111,2.3,1.2,6.7,89,1040.2,111,5,111,40, , ,0.0, ,0,8
11-jan-2024 04:00,111,0.0,111,3.1,111,2.4,1.3,6.7,88,1040.5,111,5,111,40, , ,0.0, ,0,8
11-jan-2024 05:00,111,0.0,111,3.1,111,2.4,1.3,6.7,88,1040.8,111,5,111,30, , ,0.0, ,0,8
11-jan-2024 06:00,111,0.0,111,3.1,111,2.4,1.2,6.7,88,1040.8,111,4,111,40, , ,0.0, ,0,8
11-jan-2024 07:00,111,0.0,111,3.1,111,2.4,1.3,6.7,88,1041.5,111,4,111,10, , ,0.0, ,0,8
11-jan-2024 08:00,111,0.0,111,3.6,111,2.7,1.3,6.7,85,1041.9,111,5,111,40,2,11,0.0,20000,19,7
11-jan-2024 09:00,111,0.0,111,3.7,111,2.9,1.7,6.9,86,1042.5,111,6,111,50,2,11,0.0,60000,18,7
11-jan-2024 10:00,111,0.0,111,4.1,111,3.2,1.8,7.0,85,1043.1,111,6,111,70,2,11,0.0,60000,17,7
11-jan-2024 11:00,111,0.0,111,4.5,111,3.6,2.3,7.2,85,1043.6,111,7,111,80,2,11,0.0,60000,18,7
11-jan-2024 12:00,111,0.0,111,4.6,111,3.6,2.1,7.1,84,1043.7,111,8,111,90,2,11,0.0,60000,16,7
11-jan-2024 13:00,111,0.0,111,4.4,111,3.6,2.4,7.3,87,1043.6,111,8,111,90,2,11,0.0,60000,14,7
11-jan-2024 14:00,111,0.0,111,4.6,111,3.7,2.4,7.2,85,1043.2,111,7,111,70,2,11,0.0,60000,17,7
11-jan-2024 15:00,111,0.0,111,4.2,111,3.4,2.2,7.2,87,1043.2,111,7,111,70,2,11,0.0,60000,13,7
11-jan-2024 16:00,111,0.0,111,4.0,111,3.1,1.7,6.9,85,1043.3,111,7,111,90,2,11,0.0,60000,15,7
11-jan-2024 17:00,111,0.0,111,3.8,111,3.0,1.8,6.9,87,1043.4,111,5,111,90,2,11,0.0,25000,15,7
11-jan-2024 18:00,111,0.0,111,3.8,111,3.0,1.8,6.9,87,1043.7,111,4,111,80, , ,0.0, ,0,8
11-jan-2024 19:00,111,0.0,111,3.7,111,2.9,1.7,6.9,86,1043.9,111,5,111,90, , ,0.0, ,0,8
11-jan-2024 20:00,111,0.0,111,3.6,111,2.9,1.8,7.0,88,1044.0,111,5,111,90, , ,0.0, ,0,8
11-jan-2024 21:00,111,0.0,111,3.5,111,2.9,1.9,7.0,90,1044.3,111,3,111,80, , ,0.0, ,0,8
11-jan-2024 22:00,111,0.0,111,3.3,111,2.8,1.9,7.1,91,1044.2,111,3,111,90, , ,0.0, ,0,8
11-jan-2024 23:00,111,0.0,111,3.3,111,2.7,1.8,6.9,90,1044.1,111,3,111,90, , ,0.0, ,0,8
12-jan-2024 00:00,111,0.0,111,3.1,111,2.5,1.7,6.8,90,1044.1,111,3,111,80, , ,0.0, ,0,8
12-jan-2024 01:00,111,0.0,111,3.0,111,2.4,1.5,6.8,89,1043.8,111,3,111,80, , ,0.0, ,0,8
12-jan-2024 02:00,111,0.0,111,2.9,111,2.2,1.0,6.6,88,1043.5,111,3,111,80, , ,0.0, ,0,8
12-jan-2024 03:00,111,0.0,111,2.5,111,1.9,0.8,6.5,89,1043.2,111,3,111,70, , ,0.0, ,0,8
12-jan-2024 04:00,111,0.0,111,2.3,111,1.7,0.7,6.4,89,1042.8,111,2,111,70, , ,0.0, ,0,8
12-jan-2024 05:00,111,0.0,111,2.1,111,1.5,0.4,6.3,89,1042.5,111,2,111,20, , ,0.0, ,0,8
12-jan-2024 06:00,111,0.0,111,2.0,111,1.4,0.4,6.3,89,1042.1,111,2,111,80, , ,0.0, ,0,8
12-jan-2024 07:00,111,0.0,111,1.7,111,1.2,0.3,6.3,91,1041.9,111,2,111,30, , ,0.0, ,0,8
12-jan-2024 08:00,111,0.0,111,1.3,111,0.8,-0.1,6.1,91,1041.9,111,3,111,20,2,11,0.0,20000,12,7
12-jan-2024 09:00,111,0.0,111,1.0,111,0.6,-0.1,6.1,92,1041.6,111,3,111,60,2,11,0.0,20000,10,8
12-jan-2024 10:00,111,0.0,111,1.0,111,0.4,-0.7,5.8,88,1041.5,111,2,111,80,2,11,0.0,20000,10,8
12-jan-2024 11:00,111,0.0,111,0.7,111,0.2,-0.7,5.8,90,1041.2,111,2,111,100,2,11,0.0,20000,10,8
12-jan-2024 12:00,111,0.0,111,0.7,111,0.2,-0.7,5.8,90,1040.9,111,2,111,20,2,11,0.0,20000,9,8
12-jan-2024 13:00,111,0.0,111,0.6,111,0.1,-0.8,5.8,90,1040.0,111,1,111,300,2,11,0.0,20000,9,8
12-jan-2024 14:00,111,0.0,111,0.7,111,0.1,-1.0,5.7,88,1039.3,111,2,111,310,2,11,0.0,20000,9,8
12-jan-2024 15:00,111,0.0,111,0.8,111,0.2,-0.9,5.7,88,1039.0,111,4,111,360,2,11,0.0,20000,8,8
12-jan-2024 16:00,111,0.0,111,0.7,111,0.3,-0.4,5.9,92,1038.6,111,3,111,360,2,11,0.0,20000,10,8
12-jan-2024 17:00,111,0.0,111,0.5,111,0.1,-0.6,5.8,92,1038.0,111,4,111,10,2,11,0.0,20000,12,8
12-jan-2024 18:00,111,0.0,111,0.5,111,0.0,-0.8,5.7,90,1037.5,111,3,111,100, , ,0.0, ,0,8
12-jan-2024 19:00,111,0.0,111,0.4,111,0.0,-0.8,5.8,92,1037.3,111,1,111,170, , ,0.0, ,0,8
12-jan-2024 20:00,111,0.0,111,0.4,111,0.1,-0.5,5.9,94,1037.0,111,1,111,140, , ,0.0, ,0,8
12-jan-2024 21:00,111,0.0,111,0.1,111,0.0,-0.3,6.0,98,1036.7,111,2,111,160, , ,0.0, ,0,8
12-jan-2024 22:00,111,0.0,111,0.1,111,0.1,-0.1,6.2,100,1036.1,111,2,111,190, , ,0.0, ,0,8
12-jan-2024 23:00,111,0.0,111,0.1,111,0.0,-0.1,6.0,98,1035.4,111,3,111,210, , ,0.0, ,0,8
13-jan-2024 00:00,111,0.0,111,0.2,111,0.2,0.1,6.2,100,1035.0,111,3,111,220, , ,0.0, ,0,8
13-jan-2024 01:00,111,0.0,111,0.2,111,0.2,0.1,6.2,100,1034.3,111,3,111,210, , ,0.0, ,0,8
13-jan-2024 02:00,111,0.0,111,0.5,111,0.5,0.4,6.3,100,1033.4,111,2,111,230, , ,0.0, ,0,8
13-jan-2024 03:00,111,0.0,111,0.7,111,0.7,0.7,6.4,100,1032.9,111,2,111,230, , ,0.0, ,0,8
13-jan-2024 04:00,111,0.0,111,0.7,111,0.7,0.7,6.4,100,1032.2,111,2,111,240, , ,0.0, ,0,8
13-jan-2024 05:00,111,0.0,111,1.3,111,1.2,1.0,6.6,98,1031.5,111,3,111,240, , ,0.0, ,0,8
13-jan-2024 06:00,111,0.0,111,1.9,111,1.7,1.5,6.7,96,1030.7,111,3,111,260, , ,0.0, ,0,8
13-jan-2024 07:00,111,0.0,111,2.8,111,2.3,1.5,6.8,91,1030.2,111,4,111,280,2,11,0.0,20000,24,7
13-jan-2024 08:00,111,0.0,111,1.9,111,1.6,1.1,6.6,94,1029.7,111,5,111,280,2,11,0.0,18000,20,7
13-jan-2024 09:00,111,0.0,111,3.0,111,2.6,2.0,7.0,93,1029.1,111,5,111,280,2,11,0.0,35000,17,7
13-jan-2024 10:00,111,0.0,111,4.3,111,3.6,2.6,7.3,88,1029.0,111,6,111,280,2,11,0.0,40000,10,7
13-jan-2024 11:00,111,0.0,111,5.1,111,4.6,3.9,8.1,92,1028.6,111,5,111,280,2,11,0.0,25000,7,8
13-jan-2024 12:00,111,0.0,111,5.4,111,5.1,4.7,8.5,95,1027.8,111,6,111,280,2,11,0.0,20000,6,7
13-jan-2024 13:00,111,0.0,111,5.8,111,5.6,5.3,8.9,97,1026.9,111,7,111,260,2,11,0.0,25000,18,7
13-jan-2024 14:00,111,0.0,111,6.0,111,5.9,5.8,9.2,98,1025.9,111,7,111,270,20,52,0.0,1200,2,8
13-jan-2024 15:00,111,0.0,111,6.3,111,6.3,6.3,9.5,100,1025.4,111,5,111,310,28,54,0.0,2500,3,8
13-jan-2024 16:00,111,0.0,111,6.2,111,6.2,6.1,9.5,100,1024.9,111,3,111,310, , ,0.0, ,0,8
13-jan-2024 17:00,111,0.6,111,5.4,111,5.4,5.4,9.0,100,1025.0,111,4,111,20, , ,0.0, ,0,8
13-jan-2024 18:00,111,0.1,111,4.8,111,4.7,4.6,8.5,98,1024.8,111,6,111,20, , ,0.0, ,0,8
13-jan-2024 19:00,111,0.0,111,3.8,111,3.4,2.8,7.5,93,1024.4,111,5,111,10, , ,0.0, ,0,8
13-jan-2024 20:00,111,0.0,111,2.9,111,2.7,2.4,7.3,96,1024.1,111,4,111,10, , ,0.0, ,0,8
13-jan-2024 21:00,111,0.0,111,2.6,111,2.3,1.9,7.0,95,1023.8,111,4,111,10, , ,0.0, ,0,8
13-jan-2024 22:00,111,0.0,111,2.0,111,1.8,1.4,6.8,96,1023.3,111,6,111,10, , ,0.0, ,0,8
13-jan-2024 23:00,111,0.0,111,2.5,111,2.4,2.2,7.2,98,1023.1,111,3,111,10, , ,0.0, ,0,8
14-jan-2024 00:00,111,0.0,111,2.8,111,2.6,2.3,7.2,96,1022.6,111,2,111,350, , ,0.0, ,0,8
14-jan-2024 01:00,111,0.0,111,3.8,111,2.9,1.5,6.8,85,1021.7,111,2,111,330, , ,0.0, ,0,8
14-jan-2024 02:00,111,0.0,111,2.4,111,2.3,2.3,7.1,98,1021.2,111,4,111,290, , ,0.0, ,0,8
14-jan-2024 03:00,111,0.0,111,1.8,111,1.6,1.4,6.7,96,1021.0,111,5,111,270, , ,0.0, ,0,8
14-jan-2024 04:00,111,0.0,111,1.8,111,1.7,1.5,6.8,98,1020.4,111,5,111,280, , ,0.0, ,0,8
14-jan-2024 05:00,111,0.0,111,1.6,111,1.5,1.3,6.7,98,1020.0,111,4,111,290, , ,0.0, ,0,8
14-jan-2024 06:00,111,0.0,111,1.3,111,1.3,1.3,6.7,100,1019.6,111,6,111,270, , ,0.0, ,0,8
14-jan-2024 07:00,111,0.0,111,1.6,111,1.4,1.1,6.6,96,1019.3,111,5,111,280,42,42,0.0,800,24,7
14-jan-2024 08:00,111,0.0,111,2.1,111,2.0,1.8,7.0,98,1019.2,111,5,111,280,28,42,0.0,20000,23,7
14-jan-2024 09:00,111,0.0,111,2.4,111,2.2,1.9,7.0,96,1019.1,111,5,111,270,50,54,0.0,8000,20,7
14-jan-2024 10:00,111,0.2,111,2.9,111,2.7,2.4,7.3,96,1019.1,111,4,111,300,50,54,0.0,800,3,8
14-jan-2024 11:00,111,0.0,111,3.4,111,3.4,3.4,7.8,100,1019.4,111,4,111,360,40,54,0.0,1100,2,8
14-jan-2024 12:00,111,0.0,111,3.7,111,3.7,3.7,8.0,100,1019.2,111,3,111,350,28,54,0.0,6000,25,7
14-jan-2024 13:00,111,0.0,111,4.0,111,3.8,3.5,7.9,97,1018.7,111,5,111,10,20,52,0.0,9000,25,7
14-jan-2024 14:00,111,0.0,111,4.8,111,4.0,2.8,7.5,87,1018.1,111,6,111,360,80,81,0.0,9000,26,7
14-jan-2024 15:00,111,0.2,111,4.6,111,3.8,2.6,7.4,87,1018.0,111,7,111,340,25,85,0.0,20000,28,6
14-jan-2024 16:00,111,0.0,111,3.3,111,2.7,1.8,6.9,90,1018.4,111,8,111,10,25,81,0.0,20000,40,5
14-jan-2024 17:00,111,0.0,111,1.9,111,1.5,0.8,6.5,93,1018.5,111,6,111,10,2,11,0.0,35000,999,2
14-jan-2024 18:00,111,0.0,111,1.6,111,1.1,0.2,6.2,91,1019.0,111,5,111,360,1,85,0.0,25000,42,5
14-jan-2024 19:00,111,0.0,111,1.5,111,1.0,0.2,6.2,91,1019.0,111,4,111,340, , ,0.0, ,0,8
14-jan-2024 20:00,111,0.0,111,1.4,111,1.0,0.4,6.2,92,1018.9,111,5,111,330, , ,0.0, ,0,8
14-jan-2024 21:00,111,0.1,111,1.0,111,0.8,0.5,6.3,96,1018.5,111,5,111,350, , ,0.0, ,0,8
14-jan-2024 22:00,111,0.0,111,1.0,111,0.7,0.2,6.2,94,1018.7,111,6,111,340, , ,0.0, ,0,8
14-jan-2024 23:00,111,0.0,111,1.1,111,0.9,0.5,6.4,96,1018.8,111,6,111,350, , ,0.0, ,0,8
15-jan-2024 00:00,111,0.0,111,1.4,111,1.0,0.2,6.2,92,1018.5,111,6,111,350, , ,0.0, ,0,8
15-jan-2024 01:00,111,0.1,111,1.1,111,0.8,0.2,6.2,94,1018.2,111,8,111,330, , ,0.0, ,0,8
15-jan-2024 02:00,111,0.3,111,0.7,111,0.5,0.1,6.2,96,1017.7,111,8,111,340, , ,0.0, ,0,8
15-jan-2024 03:00,111,0.0,111,0.5,111,0.5,0.4,6.3,100,1017.5,111,6,111,350, , ,0.0, ,0,8
15-jan-2024 04:00,111,0.3,111,0.6,111,0.4,-0.1,6.1,96,1017.3,111,6,111,340, , ,0.0, ,0,8
15-jan-2024 05:00,111,0.2,111,0.5,111,0.4,0.1,6.2,98,1017.6,111,6,111,320, , ,0.0, ,0,8
15-jan-2024 06:00,111,0.0,111,0.2,111,0.0,-0.5,5.9,96,1017.7,111,4,111,350, , ,0.0, ,0,8
15-jan-2024 07:00,111,0.1,111,0.2,111,0.1,-0.1,6.1,98,1017.7,111,3,111,10,85,81,0.0,8000,44,8
15-jan-2024 08:00,111,0.0,111,0.3,111,0.1,-0.3,6.0,96,1017.7,111,4,111,330,26,82,0.0,30000,42,5
15-jan-2024 09:00,111,0.1,111,0.1,111,0.0,-0.2,6.0,98,1018.4,111,5,111,270,85,81,0.0,2000,14,8
15-jan-2024 10:00,111,0.3,111,0.5,111,0.1,-0.6,5.8,92,1018.2,111,3,111,350,26,82,0.0,30000,45,7
15-jan-2024 11:00,111,0.0,111,0.6,111,0.1,-0.8,5.8,90,1018.3,111,2,111,10,2,11,0.0,15000,45,7
15-jan-2024 12:00,111,0.1,111,0.9,111,0.5,-0.2,6.0,92,1018.0,111,2,111,10,26,81,0.0,20000,46,7
15-jan-2024 13:00,111,0.0,111,1.5,111,1.3,1.0,6.5,96,1017.8,111,4,111,250,2,11,0.0,15000,44,7
15-jan-2024 14:00,111,0.0,111,1.4,111,1.3,1.1,6.6,98,1017.3,111,4,111,260,26,82,0.0,20000,36,8
15-jan-2024 15:00,111,0.0,111,1.8,111,1.7,1.5,6.8,98,1017.0,111,4,111,260,85,82,0.0,10000,38,7
15-jan-2024 16:00,111,0.1,111,1.7,111,1.5,1.2,6.6,96,1016.5,111,4,111,270,26,82,0.0,35000,220,6
15-jan-2024 17:00,111,0.0,111,1.3,111,1.3,1.2,6.7,100,1016.6,111,4,111,250, , ,0.0, ,0,8
15-jan-2024 18:00,111,0.1,111,0.6,111,0.4,0.1,6.1,96,1016.4,111,4,111,270, , ,0.0, ,0,8
15-jan-2024 19:00,111,0.0,111,0.1,111,0.0,-0.2,6.0,98,1016.1,111,3,111,240, , ,0.0, ,0,8
15-jan-2024 20:00,111,0.0,111,0.5,111,0.3,-0.1,6.1,96,1015.9,111,3,111,240, , ,0.0, ,0,8
15-jan-2024 21:00,111,0.0,111,-0.2,111,-0.4,-0.9,5.8,96,1015.6,111,4,111,240, , ,0.0, ,0,8
15-jan-2024 22:00,111,0.0,111,-0.2,111,-0.4,-0.7,5.8,96,1015.1,111,4,111,240, , ,0.0, ,0,8
15-jan-2024 23:00,111,0.0,111,0.2,111,-0.3,-1.2,5.6,90,1014.4,111,5,111,250, , ,0.0, ,0,8
16-jan-2024 00:00,111,0.0,111,-0.2,111,-0.6,-1.4,5.5,92,1013.9,111,6,111,240, , ,0.0, ,0,8
16-jan-2024 01:00,111,0.0,111,0.3,111,-0.3,-1.5,5.5,88,1012.8,111,7,111,220, , ,0.0, ,0,8
16-jan-2024 02:00,111,0.0,111,0.3,111,-0.2,-1.2,5.6,90,1011.9,111,7,111,210, , ,0.0, ,0,8
16-jan-2024 03:00,111,0.0,111,0.6,111,0.0,-1.1,5.6,88,1010.8,111,7,111,210, , ,0.0, ,0,8
16-jan-2024 04:00,111,0.0,111,0.7,111,0.2,-0.6,5.8,90,1010.0,111,8,111,220, , ,0.0, ,0,8
16-jan-2024 05:00,111,0.0,111,1.2,111,0.8,0.0,6.2,92,1009.0,111,9,111,220, , ,0.0, ,0,8
16-jan-2024 06:00,111,0.0,111,0.8,111,0.6,0.2,6.2,96,1008.2,111,9,111,220, , ,0.0, ,0,8
16-jan-2024 07:00,111,0.0,111,1.4,111,1.2,0.9,6.5,96,1007.3,111,10,111,230,25,82,0.0,18000,18,7
16-jan-2024 08:00,111,0.0,111,2.0,111,1.6,0.9,6.5,93,1006.5,111,9,111,230,2,11,0.0,25000,26,7
16-jan-2024 09:00,111,0.0,111,2.2,111,1.9,1.4,6.8,95,1006.1,111,9,111,230,2,82,0.0,45000,18,7
16-jan-2024 10:00,111,0.0,111,3.2,111,2.7,1.9,7.0,91,1005.4,111,13,111,240,25,82,0.0,25000,13,7
16-jan-2024 11:00,111,0.0,111,3.7,111,3.2,2.4,7.3,92,1004.8,111,12,111,240,80,82,0.0,15000,14,7
16-jan-2024 12:00,111,0.0,111,4.2,111,3.7,3.0,7.6,92,1003.7,111,10,111,230,25,82,0.0,18000,13,7
16-jan-2024 13:00,111,0.2,111,4.3,111,4.3,4.3,8.3,100,1003.2,111,14,111,260,80,82,0.0,5000,13,8
16-jan-2024 14:00,111,0.6,111,4.3,111,4.3,4.3,8.3,100,1002.0,111,13,111,250,60,86,0.0,25000,7,8
16-jan-2024 15:00,111,0.0,111,4.4,111,4.4,4.4,8.4,100,1001.0,111,11,111,250,21,86,0.0,30000,13,7
16-jan-2024 16:00,111,0.5,111,4.0,111,3.9,3.8,8.0,98,1000.8,111,10,111,250,60,62,0.0,16000,15,7
16-jan-2024 17:00,111,0.0,111,3.0,111,2.9,2.7,7.4,98,1000.6,111,7,111,260, , ,0.0, ,0,8
16-jan-2024 18:00,111,0.0,111,2.3,111,2.3,2.3,7.2,100,1000.3,111,5,111,250, , ,0.0, ,0,8
16-jan-2024 19:00,111,0.3,111,1.5,111,1.4,1.4,6.7,98,1000.1,111,5,111,240, , ,0.0, ,0,8
16-jan-2024 20:00,111,0.1,111,2.6,111,2.5,2.3,7.2,98,999.9,111,5,111,310, , ,0.0, ,0,8
16-jan-2024 21:00,111,0.0,111,2.2,111,2.0,1.7,6.9,96,999.7,111,5,111,320, , ,0.0, ,0,8
16-jan-2024 22:00,111,0.1,111,1.5,111,1.5,1.4,6.8,100,999.6,111,5,111,350, , ,0.0, ,0,8
16-jan-2024 23:00,111,0.0,111,1.1,111,1.0,0.8,6.5,98,999.3,111,5,111,20, , ,0.0, ,0,8
17-jan-2024 00:00,111,0.1,111,0.7,111,0.7,0.7,6.4,100,999.1,111,4,111,360, , ,0.0, ,0,8
17-jan-2024 01:00,111,0.0,111,0.5,111,0.4,0.3,6.2,98,999.1,111,2,111,60, , ,0.0, ,0,8
17-jan-2024 02:00,111,0.0,111,0.4,111,0.2,-0.2,6.0,96,998.5,111,2,111,60, , ,0.0, ,0,8
17-jan-2024 03:00,111,0.0,111,0.2,111,0.1,0.0,6.1,98,998.3,111,4,111,330, , ,0.0, ,0,8
17-jan-2024 04:00,111,0.0,111,0.0,111,-0.1,-0.3,6.0,98,997.8,111,3,111,340, , ,0.0, ,0,8
17-jan-2024 05:00,111,0.0,111,-0.2,111,-0.2,-0.3,6.0,100,997.5,111,4,111,340, , ,0.0, ,0,8
17-jan-2024 06:00,111,0.0,111,-0.5,111,-0.5,-0.6,5.9,100,997.0,111,3,111,350, , ,0.0, ,0,8
17-jan-2024 07:00,111,0.0,111,-0.4,111,-0.4,-0.4,5.9,100,996.8,111,2,111,350,2,11,0.0,16000,46,7
17-jan-2024 08:00,111,0.0,111,-1.2,111,-1.2,-1.2,5.6,100,997.1,111,5,111,340,85,82,0.0,16000,40,5
